gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3089958294	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_814	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.334834	1.878163	0.11	1.0E-6					2005-07-22T18:44:00	22	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_814	807_814		2005-07-22T18:44:00	CC_BY_NC_4_0					2023-01-25T12:51:05.646Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958293	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_812	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.343648	1.881752	0.11	1.0E-6					2005-07-22T18:04:00	22	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_812	807_812		2005-07-22T18:04:00	CC_BY_NC_4_0					2023-01-25T12:51:05.646Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958292	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_813	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.339324	1.884209	0.11	1.0E-6					2005-07-22T18:24:00	22	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_813	807_813		2005-07-22T18:24:00	CC_BY_NC_4_0					2023-01-25T12:51:05.646Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958291	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_1018	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.159333	3.369475	0.11	1.0E-6					2004-07-29T05:55:00	29	7	2004	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_1018	807_1018		2004-07-29T05:55:00	CC_BY_NC_4_0					2023-01-25T12:51:05.645Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958290	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_811	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.345692	1.872021	0.11	1.0E-6					2005-07-22T17:44:00	22	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_811	807_811		2005-07-22T17:44:00	CC_BY_NC_4_0					2023-01-25T12:51:05.646Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958289	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_1016	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.124667	3.365008	0.11	1.0E-6					2004-07-29T05:15:00	29	7	2004	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_1016	807_1016		2004-07-29T05:15:00	CC_BY_NC_4_0					2023-01-25T12:51:05.645Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958288	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_1017	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.142	3.367242	0.11	1.0E-6					2004-07-29T05:35:00	29	7	2004	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_1017	807_1017		2004-07-29T05:35:00	CC_BY_NC_4_0					2023-01-25T12:51:05.645Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958287	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_1014	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.092917	3.339917	0.11	1.0E-6					2004-07-29T04:35:00	29	7	2004	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_1014	807_1014		2004-07-29T04:35:00	CC_BY_NC_4_0					2023-01-25T12:51:05.645Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958286	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_1015	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.107917	3.358917	0.11	1.0E-6					2004-07-29T04:55:00	29	7	2004	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_1015	807_1015		2004-07-29T04:55:00	CC_BY_NC_4_0					2023-01-25T12:51:05.645Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958285	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_1013	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.209744	3.361162	0.11	1.0E-6					2005-07-28T09:54:00	28	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_1013	807_1013		2005-07-28T09:54:00	CC_BY_NC_4_0					2023-01-25T12:51:05.645Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958284	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_819	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.436806	0.893401	0.11	1.0E-6					2006-07-22T14:14:00	22	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_819	807_819		2006-07-22T14:14:00	CC_BY_NC_4_0					2023-01-25T12:51:05.645Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958283	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_1012	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.215607	3.364177	0.11	1.0E-6					2005-07-28T09:34:00	28	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_1012	807_1012		2005-07-28T09:34:00	CC_BY_NC_4_0					2023-01-25T12:51:05.645Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958282	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_820	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.433014	0.859037	0.11	1.0E-6					2006-07-22T14:34:00	22	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_820	807_820		2006-07-22T14:34:00	CC_BY_NC_4_0					2023-01-25T12:51:05.645Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958281	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_821	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.425198	0.830455	0.11	1.0E-6					2006-07-22T14:54:00	22	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_821	807_821		2006-07-22T14:54:00	CC_BY_NC_4_0					2023-01-25T12:51:05.645Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958280	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_828	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.456172	0.750799	0.11	1.0E-6					2006-07-22T17:14:00	22	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_828	807_828		2006-07-22T17:14:00	CC_BY_NC_4_0					2023-01-25T12:51:05.645Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958279	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_1022	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.201667	3.416333	0.11	1.0E-6					2004-07-29T07:15:00	29	7	2004	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_1022	807_1022		2004-07-29T07:15:00	CC_BY_NC_4_0					2023-01-25T12:51:05.645Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958278	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_829	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.481014	0.657329	0.11	1.0E-6					2006-07-22T18:39:00	22	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_829	807_829		2006-07-22T18:39:00	CC_BY_NC_4_0					2023-01-25T12:51:05.645Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958277	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_1021	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.193583	3.404833	0.11	1.0E-6					2004-07-29T06:55:00	29	7	2004	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_1021	807_1021		2004-07-29T06:55:00	CC_BY_NC_4_0					2023-01-25T12:51:05.645Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958276	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_827	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.460522	0.762584	0.11	1.0E-6					2006-07-22T16:54:00	22	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_827	807_827		2006-07-22T16:54:00	CC_BY_NC_4_0					2023-01-25T12:51:05.645Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958275	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_826	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.463746	0.77503	0.11	1.0E-6					2006-07-22T16:34:00	22	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_826	807_826		2006-07-22T16:34:00	CC_BY_NC_4_0					2023-01-25T12:51:05.644Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958274	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_1020	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.182583	3.392167	0.11	1.0E-6					2004-07-29T06:35:00	29	7	2004	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_1020	807_1020		2004-07-29T06:35:00	CC_BY_NC_4_0					2023-01-25T12:51:05.644Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958273	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_823	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.433572	0.801289	0.11	1.0E-6					2006-07-22T15:34:00	22	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_823	807_823		2006-07-22T15:34:00	CC_BY_NC_4_0					2023-01-25T12:51:05.644Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958272	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_825	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.471401	0.773909	0.11	1.0E-6					2006-07-22T16:14:00	22	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_825	807_825		2006-07-22T16:14:00	CC_BY_NC_4_0					2023-01-25T12:51:05.644Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958271	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_824	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.464058	0.801584	0.11	1.0E-6					2006-07-22T15:54:00	22	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_824	807_824		2006-07-22T15:54:00	CC_BY_NC_4_0					2023-01-25T12:51:05.644Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958270	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_670	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	40.164745	4.266507	0.11	1.0E-6					2008-07-20T10:30:00	20	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_670	807_670		2008-07-20T10:30:00	CC_BY_NC_4_0					2023-01-25T12:51:05.644Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958269	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_1089	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.624483	4.664308	0.11	1.0E-6					2004-07-31T08:18:00	31	7	2004	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_1089	807_1089		2004-07-31T08:18:00	CC_BY_NC_4_0					2023-01-25T12:51:05.644Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958268	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_822	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.40374	0.801364	0.11	1.0E-6					2006-07-22T15:14:00	22	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_822	807_822		2006-07-22T15:14:00	CC_BY_NC_4_0					2023-01-25T12:51:05.644Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958267	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_436	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.81765	2.98	0.11	1.0E-6					2008-07-17T16:18:00	17	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_436	807_436		2008-07-17T16:18:00	CC_BY_NC_4_0					2023-01-25T12:51:05.644Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958266	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_678	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	40.130009	4.339422	0.11	1.0E-6					2008-07-20T13:10:00	20	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_678	807_678		2008-07-20T13:10:00	CC_BY_NC_4_0					2023-01-25T12:51:05.644Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958265	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_677	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	40.136414	4.33331	0.11	1.0E-6					2008-07-20T12:50:00	20	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_677	807_677		2008-07-20T12:50:00	CC_BY_NC_4_0					2023-01-25T12:51:05.644Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958264	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_1090	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.636387	4.691194	0.11	1.0E-6					2004-07-31T08:38:00	31	7	2004	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_1090	807_1090		2004-07-31T08:38:00	CC_BY_NC_4_0					2023-01-25T12:51:05.644Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958263	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_435	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.832478	2.969065	0.11	1.0E-6					2008-07-17T15:58:00	17	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_435	807_435		2008-07-17T15:58:00	CC_BY_NC_4_0					2023-01-25T12:51:05.644Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958262	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_1091	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.644353	4.704879	0.11	1.0E-6					2004-07-31T08:56:00	31	7	2004	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_1091	807_1091		2004-07-31T08:56:00	CC_BY_NC_4_0					2023-01-25T12:51:05.644Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958261	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_674	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	40.1488	4.306205	0.11	1.0E-6					2008-07-20T11:50:00	20	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_674	807_674		2008-07-20T11:50:00	CC_BY_NC_4_0					2023-01-25T12:51:05.643Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958260	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_676	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	40.139835	4.325938	0.11	1.0E-6					2008-07-20T12:30:00	20	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_676	807_676		2008-07-20T12:30:00	CC_BY_NC_4_0					2023-01-25T12:51:05.643Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958259	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_434	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.843487	2.966577	0.11	1.0E-6					2008-07-17T15:38:00	17	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_434	807_434		2008-07-17T15:38:00	CC_BY_NC_4_0					2023-01-25T12:51:05.644Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958258	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_675	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	40.147903	4.326342	0.11	1.0E-6					2008-07-20T12:10:00	20	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_675	807_675		2008-07-20T12:10:00	CC_BY_NC_4_0					2023-01-25T12:51:05.643Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958257	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_433	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.845829	2.968127	0.11	1.0E-6					2008-07-17T15:18:00	17	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_433	807_433		2008-07-17T15:18:00	CC_BY_NC_4_0					2023-01-25T12:51:05.643Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
