gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3995523869	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/255461342	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis	formenterae	SUBSPECIES	Podarcis pityusensis formenterae (Eisentraut, 1928)	Podarcis pityusensis formenterae		ES	Spain - Formentera		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.685345	1.46388	35.0						2022-09-25	25	9	2022	6159484	2469028	HUMAN_OBSERVATION		Observations	OBS.255461342				CC_BY_NC_4_0	Stichting Observation International	User 773317			2024-01-25T12:04:11.700Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3995485221	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/255559318	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis	formenterae	SUBSPECIES	Podarcis pityusensis formenterae (Eisentraut, 1928)	Podarcis pityusensis formenterae		ES	Spain - Formentera		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.683288	1.472963	4.0						2022-09-26	26	9	2022	6159484	2469028	HUMAN_OBSERVATION		Observations	OBS.255559318				CC_BY_NC_4_0	Stichting Observation International	User 773317			2024-01-25T11:57:56.663Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3995485046	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/255461363	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis	formenterae	SUBSPECIES	Podarcis pityusensis formenterae (Eisentraut, 1928)	Podarcis pityusensis formenterae		ES	Spain - Formentera		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.685467	1.459817	5.0						2022-09-25	25	9	2022	6159484	2469028	HUMAN_OBSERVATION		Observations	OBS.255461363				CC_BY_NC_4_0	Stichting Observation International	User 773317			2024-01-25T12:04:05.703Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3995455086	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/255461186	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis	formenterae	SUBSPECIES	Podarcis pityusensis formenterae (Eisentraut, 1928)	Podarcis pityusensis formenterae		ES	Spain - Formentera		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.685467	1.459817	5.0						2022-09-25	25	9	2022	6159484	2469028	HUMAN_OBSERVATION		Observations	OBS.255461186				CC_BY_NC_4_0	Stichting Observation International	User 773317			2024-01-25T11:58:02.579Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3995344699	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/255922646	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES	Spain - Ibiza - Sant Josep de sa Talaia		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.878957	1.402181	10.0						2022-10-02	2	10	2022	2469028	2469028	HUMAN_OBSERVATION		Observations	OBS.255922646				CC_BY_NC_4_0	Stichting Observation International	User 464160			2024-01-25T11:57:35.297Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3995329633	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/255559351	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis	formenterae	SUBSPECIES	Podarcis pityusensis formenterae (Eisentraut, 1928)	Podarcis pityusensis formenterae		ES	Spain - Formentera		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.683167	1.473605	5.0						2022-09-26	26	9	2022	6159484	2469028	HUMAN_OBSERVATION		Observations	OBS.255559351				CC_BY_NC_4_0	Stichting Observation International	User 773317			2024-01-25T12:05:05.066Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3995193964	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/255702929	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis	formenterae	SUBSPECIES	Podarcis pityusensis formenterae (Eisentraut, 1928)	Podarcis pityusensis formenterae		ES	Spain - Formentera		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.68515	1.464647	5.0						2022-09-29	29	9	2022	6159484	2469028	HUMAN_OBSERVATION		Observations	OBS.255702929				CC_BY_NC_4_0	Stichting Observation International	User 773317			2024-01-25T11:58:40.354Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3995117238	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/255703100	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis	formenterae	SUBSPECIES	Podarcis pityusensis formenterae (Eisentraut, 1928)	Podarcis pityusensis formenterae		ES	Spain - Formentera		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.685108	1.464355	4.0						2022-09-29	29	9	2022	6159484	2469028	HUMAN_OBSERVATION		Observations	OBS.255703100				CC_BY_NC_4_0	Stichting Observation International	User 773317			2024-01-25T11:57:52.577Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3995091853	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/255460757	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES	Spain - Formentera		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.684903	1.466133	5.0						2022-09-25	25	9	2022	2469028	2469028	HUMAN_OBSERVATION		Observations	OBS.255460757				CC_BY_NC_4_0	Stichting Observation International	User 773317			2024-01-25T11:58:13.808Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3994038460	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/117746318	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES		País Vasco	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.311243	-1.874173	27505.0						2022-05-19T16:09	19	5	2022	2469028	2469028	HUMAN_OBSERVATION	iNaturalist	Observations	117746318		luismartinezartola	2022-05-19T16:29:58	CC_BY_NC_4_0	luismartinezartola	luismartinezartola			2024-02-09T12:07:47.770Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947426258	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138643061	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES		Islas Baleares	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.981113	1.270539	28181.0						2022-10-12T14:27:37	12	10	2022	2469028	2469028	HUMAN_OBSERVATION	iNaturalist	Observations	138643061		Rails and roadtrips	2022-10-13T19:34:08	CC_BY_NC_4_0	Rails and roadtrips	Rails and roadtrips			2024-02-09T12:10:42.858Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947188630	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/125778901	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES		Islas Baleares	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.867046	1.27972	28181.0						2022-06-12T16:00:09	12	6	2022	2469028	2469028	HUMAN_OBSERVATION	iNaturalist	Observations	125778901		neuseivissa	2022-07-11T13:49:06	CC_BY_NC_4_0	neuseivissa	neuseivissa			2024-02-09T12:33:01.792Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3923500630	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/137563018	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES		Islas Baleares	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.659584	1.205802	28210.0						2022-10-04T13:51:16	4	10	2022	2469028	2469028	HUMAN_OBSERVATION	iNaturalist	Observations	137563018		zoppotrump	2022-10-04T20:15:25	CC_BY_NC_4_0	zoppotrump	zoppotrump			2024-02-09T12:10:16.212Z	StillImage	COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED
3923282566	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/129332051	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES		Islas Baleares	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.421281	2.703376	28090.0						2022-08-03T18:34:05	3	8	2022	2469028	2469028	HUMAN_OBSERVATION	iNaturalist	Observations	129332051		Daniele Seglie	2022-09-22T15:44:17	CC_BY_4_0	bemma	bemma			2024-02-09T12:10:05.272Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3907318594	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/251486730	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES	Spain - Ibiza - Sant Joan de Labritja		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	39.06944	1.432892	25.0						2022-08-05	5	8	2022	2469028	2469028	HUMAN_OBSERVATION		Observations	OBS.251486730				CC_BY_NC_4_0	Stichting Observation International	User 50326			2024-01-25T12:04:27.429Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3906225712	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/251802009	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES	Spain - Ibiza - Eivissa		PRESENT	5	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.906233	1.436035	25.0						2022-08-08	8	8	2022	2469028	2469028	HUMAN_OBSERVATION		Observations	OBS.251802009				CC_BY_NC_4_0	Stichting Observation International	User 50326			2024-01-25T11:57:46.897Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3906131118	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/251283227	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES	Spain - Ibiza - Sant Joan de Labritja		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	39.054063	1.435332	9.0						2022-08-03	3	8	2022	2469028	2469028	HUMAN_OBSERVATION		Observations	OBS.251283227				CC_BY_NC_4_0	Stichting Observation International	User 50326			2024-01-25T11:57:27.683Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3906059982	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/250397025	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES	Spain - Gaztelugatxeko Doniene / San Juan de Gaztelugatxe	Spain - Bizkaia	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	43.447569	-2.784729	19.0						2022-07-26	26	7	2022	2469028	2469028	HUMAN_OBSERVATION		Observations	OBS.250397025				CC_BY_NC_4_0	Stichting Observation International	User 398228			2024-01-25T11:58:38.340Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3905927616	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/251179079	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES	Spain - Ibiza - Eivissa		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.90397	1.428413	5.0						2022-07-23	23	7	2022	2469028	2469028	HUMAN_OBSERVATION		Observations	OBS.251179079				CC_BY_NC_4_0	Stichting Observation International	User 13896			2024-01-25T11:57:21.548Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3905783869	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/248684849	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES	Spain - Ibiza - Sant Josep de sa Talaia		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.920433	1.294472							2022-07-11	11	7	2022	2469028	2469028	HUMAN_OBSERVATION		Observations	OBS.248684849				CC_BY_NC_4_0	Stichting Observation International	User 346742			2024-01-25T11:57:49.909Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3905741612	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/248230061	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES	Spain - Ibiza - Eivissa		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.905951	1.435304							2022-07-07	7	7	2022	2469028	2469028	HUMAN_OBSERVATION		Observations	OBS.248230061				CC_BY_NC_4_0	Stichting Observation International	User 162780			2024-01-25T11:57:19.969Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3905417254	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/251662493	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES	Spain - Ibiza - Sant Joan de Labritja		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	39.069559	1.432634	25.0						2022-08-07	7	8	2022	2469028	2469028	HUMAN_OBSERVATION		Observations	OBS.251662493				CC_BY_NC_4_0	Stichting Observation International	User 50326			2024-01-25T11:57:49.046Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3905364404	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/247179553	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES	Spain - Ibiza - Cap Llentrisca - Sa Talaia		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.875267	1.231467	4.0						2022-06-28	28	6	2022	2469028	2469028	HUMAN_OBSERVATION		Observations	OBS.247179553				CC_BY_NC_4_0	Stichting Observation International	User 736460			2024-01-25T11:58:15.133Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3904981677	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/250813929	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES	Spain - Gaztelugatxeko Doniene / San Juan de Gaztelugatxe	Spain - Bizkaia	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	43.4476	-2.784616	13.0						2022-07-30	30	7	2022	2469028	2469028	HUMAN_OBSERVATION		Observations	OBS.250813929				CC_BY_NC_4_0	Stichting Observation International	User 282803			2024-01-25T11:57:47.482Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3904421918	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/250027270	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES	Spain - Formentera		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.66328	1.514645	9.0						2022-07-23	23	7	2022	2469028	2469028	HUMAN_OBSERVATION		Observations	OBS.250027270				CC_BY_NC_4_0	Stichting Observation International	User 755699			2024-01-25T12:03:44.050Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3904171077	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/243893099	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES	Spain - Mallorca - Capdepera		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	39.710307	3.461943	5.0						2022-06-02	2	6	2022	2469028	2469028	HUMAN_OBSERVATION		Observations	OBS.243893099				CC_BY_NC_4_0	Stichting Observation International	User 79868			2024-01-25T11:57:05.815Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3904096020	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/244706642	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES	Spain - Mallorca - Palma de Mallorca		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	39.567132	2.647461	20.0						2015-10-11	11	10	2015	2469028	2469028	HUMAN_OBSERVATION		Observations	OBS.244706642				CC_BY_NC_4_0	Stichting Observation International	User 142718			2024-01-25T12:03:49.143Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3903317738	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/133795594	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES		Islas Baleares	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.965516	1.28525	28181.0						2022-09-05T19:14:09	5	9	2022	2469028	2469028	HUMAN_OBSERVATION	iNaturalist	Observations	133795594		Nefol	2022-09-05T18:07:36	CC_BY_4_0	Nefol	Nefol			2024-02-09T12:34:03.607Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3902909696	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/133811692	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES		País Vasco	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.524458	-2.632587	27474.0						2022-05-30T11:38	30	5	2022	2469028	2469028	HUMAN_OBSERVATION	iNaturalist	Observations	133811692		fonteculler	2022-12-12T18:33:37	CC_BY_NC_4_0	Joey Bom	Joey Bom			2024-02-09T12:10:18.707Z	StillImage	COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED
3860807271	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/122560730	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES		Islas Baleares	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.609447	1.559341	28210.0						2022-05-05T13:26	5	5	2022	2469028	2469028	HUMAN_OBSERVATION	iNaturalist	Observations	122560730		Almut Martens	2022-06-19T22:24:54	CC_BY_NC_4_0	Almut Martens	Almut Martens			2024-02-09T11:43:42.779Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860797446	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/122694258	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES		Islas Baleares	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.942348	1.548686	28181.0						2022-06-14T17:06:02	14	6	2022	2469028	2469028	HUMAN_OBSERVATION	iNaturalist	Observations	122694258		no_se_que_poner	2022-06-20T20:19:45	CC_BY_NC_4_0	malcolm95	malcolm95			2024-02-09T11:41:29.877Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860699855	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/119602500	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES		Islas Baleares	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.528202	2.704589	28090.0						2022-05-19T09:55	19	5	2022	2469028	2469028	HUMAN_OBSERVATION	iNaturalist	Observations	119602500		Paul Cools	2022-05-31T16:13:17	CC_BY_NC_4_0	Paul Cools	Paul Cools			2024-02-09T12:32:39.478Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860400141	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/121123292	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis	formenterae	SUBSPECIES	Podarcis pityusensis formenterae (Eisentraut, 1928)	Podarcis pityusensis formenterae		ES		Islas Baleares	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.72458	1.506934	28210.0						2022-06-08T17:57:17	8	6	2022	6159484	2469028	HUMAN_OBSERVATION	iNaturalist	Observations	121123292		Philippe Geniez	2022-06-10T19:53:53	CC_BY_NC_4_0	Jacobo Krauel	Jacobo Krauel			2024-02-09T12:32:32.138Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860297903	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/119652721	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES		Islas Baleares	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.48972	2.645855	28090.0						2022-05-27T16:50	27	5	2022	2469028	2469028	HUMAN_OBSERVATION	iNaturalist	Observations	119652721		camogains	2022-05-31T22:22:09	CC_BY_NC_4_0	camogains	camogains			2024-02-09T12:08:50.669Z	StillImage	COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED
3860258511	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/121446045	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES		Islas Baleares	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.505939	2.638761	28090.0						2022-06-07T07:55	7	6	2022	2469028	2469028	HUMAN_OBSERVATION	iNaturalist	Observations	121446045		no_se_que_poner	2022-06-12T20:37:43	CC_BY_NC_4_0	Stas & Lana	Stas & Lana			2024-02-09T12:08:57.292Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860212119	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/121012628	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis	formenterae	SUBSPECIES	Podarcis pityusensis formenterae (Eisentraut, 1928)	Podarcis pityusensis formenterae		ES		Islas Baleares	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.630738	1.50725	28210.0						2022-06-07T11:15:34	7	6	2022	6159484	2469028	HUMAN_OBSERVATION	iNaturalist	Observations	121012628		Philippe Geniez	2022-06-10T20:20:28	CC_BY_NC_4_0	Jacobo Krauel	Jacobo Krauel			2024-02-09T11:43:39.062Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860121325	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/122559970	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES		Islas Baleares	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.78421	1.409941	28210.0						2022-05-05T12:41	5	5	2022	2469028	2469028	HUMAN_OBSERVATION	iNaturalist	Observations	122559970		Almut Martens	2022-06-19T22:19:44	CC_BY_NC_4_0	Almut Martens	Almut Martens			2024-02-09T11:39:58.665Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860105740	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/120638161	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES		Islas Baleares	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.639074	1.4266	28210.0						2022-06-06T08:10:26	6	6	2022	2469028	2469028	HUMAN_OBSERVATION	iNaturalist	Observations	120638161		Jacobo Krauel	2022-06-07T08:48:11	CC_BY_NC_4_0	Jacobo Krauel	Jacobo Krauel			2024-02-09T12:32:06.794Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
